file_id,file_type,file_size_mb,days_since_creation,days_since_last_accessed,access_count_30d
FILE_3935,.docx,533.38,77,8,29
FILE_3936,.docx,610.12,142,3,35
FILE_3937,.bak,772.26,12,12,24
FILE_3938,.log,766.94,51,24,38
FILE_3939,.pdf,303.97,115,23,38
FILE_3940,.xlsx,146.2,80,3,45
FILE_3941,.zip,448.94,73,20,15
FILE_3942,.png,371.35,39,25,13
FILE_3943,.pdf,294.98,144,0,19
FILE_3944,.xlsx,544.54,176,9,8
FILE_3945,.bak,711.85,25,20,24
FILE_3946,.docx,315.55,107,30,6
FILE_3947,.zip,709.58,159,5,22
FILE_3948,.tmp,682.13,38,30,43
FILE_3949,.bak,599.22,60,23,24
FILE_3950,.pdf,704.55,48,2,24
FILE_3951,.docx,102.22,158,25,16
FILE_3952,.tmp,311.23,170,2,29
FILE_3953,.docx,667.11,27,13,43
FILE_3954,.log,74.37,94,14,22
FILE_3955,.xlsx,772.33,117,22,5
FILE_3956,.zip,729.41,161,6,12
FILE_3957,.log,601.83,75,5,20
FILE_3958,.xlsx,554.92,93,1,21
FILE_3959,.xlsx,666.07,45,21,10
FILE_3960,.tmp,650.11,91,0,5
FILE_3961,.docx,78.41,87,5,42
FILE_3962,.pdf,203.47,139,7,49
FILE_3963,.log,242.98,87,27,14
FILE_3964,.png,351.57,111,20,13
FILE_3965,.tmp,581.08,90,9,17
FILE_3966,.bak,681.06,180,7,45
FILE_3967,.zip,659.08,168,30,9
FILE_3968,.zip,585.37,40,30,12
FILE_3969,.log,195.44,25,10,34
FILE_3970,.docx,308.99,171,29,10
FILE_3971,.zip,403.14,124,13,26
FILE_3972,.zip,186.15,51,6,44
FILE_3973,.bak,623.09,82,5,36
FILE_3974,.docx,517.44,35,25,40
FILE_3975,.pdf,189.55,103,29,21
FILE_3976,.log,747.1,53,6,29
FILE_3977,.docx,328.15,44,14,5
FILE_3978,.zip,671.24,143,5,31
FILE_3979,.log,557.14,53,30,20
FILE_3980,.docx,424.6,10,6,44
FILE_3981,.docx,726.5,155,3,18
FILE_3982,.bak,790.23,179,16,47
FILE_3983,.png,788.37,146,28,12
FILE_3984,.docx,256.75,90,19,9
FILE_3985,.bak,546.63,79,30,22
FILE_3986,.log,74.31,168,0,12
FILE_3987,.bak,561.39,130,30,21
FILE_3988,.xlsx,783.21,46,13,6
FILE_3989,.png,610.41,88,7,38
FILE_3990,.zip,234.43,106,14,17
FILE_3991,.log,555.2,165,23,16
FILE_3992,.bak,357.34,80,26,18
FILE_3993,.log,499.02,179,9,46
FILE_3994,.tmp,489.05,177,16,31
FILE_3995,.docx,196.71,67,19,45
FILE_3996,.xlsx,717.71,124,15,12
FILE_3997,.png,311.36,111,21,22
FILE_3998,.png,313.33,33,4,7
FILE_3999,.xlsx,199.48,73,3,21
FILE_4000,.docx,657.25,75,8,44
DARK_SYS_BAK_4001,.bak,3719.85,472,411,0
DARK_SYS_BAK_4002,.log,1409.35,377,202,0
DARK_SYS_BAK_4003,.bak,2283.35,186,148,0
DARK_SYS_BAK_4004,.log,2612.79,267,188,0
DARK_SYS_BAK_4005,.bak,3770.81,231,186,0
DARK_SYS_BAK_4006,.bak,1868.52,507,241,0
DARK_SYS_BAK_4007,.zip,1266.43,527,280,0
DARK_SYS_BAK_4008,.zip,4470.32,530,173,0
DARK_SYS_BAK_4009,.zip,1376.59,167,162,0
DARK_SYS_BAK_4010,.zip,3870.7,300,247,0
DARK_SYS_BAK_4011,.log,1858.72,348,261,0
DARK_SYS_BAK_4012,.log,3497.19,266,174,0
DARK_SYS_BAK_4013,.zip,1886.53,358,191,0
DARK_SYS_BAK_4014,.bak,2540.95,170,150,0
DARK_SYS_BAK_4015,.bak,1866.13,505,194,0
DARK_SYS_BAK_4016,.log,2689.22,242,195,0
DARK_SYS_BAK_4017,.bak,2959.99,226,203,0
DARK_SYS_BAK_4018,.log,3300.35,484,375,0
DARK_SYS_BAK_4019,.bak,3796.55,469,433,0
DARK_SYS_BAK_4020,.bak,2766.84,241,163,0
DARK_SYS_BAK_4021,.log,4247.79,230,188,0
DARK_SYS_BAK_4022,.log,790.21,231,167,0
DARK_SYS_BAK_4023,.zip,1532.65,436,290,0
DARK_SYS_BAK_4024,.zip,2407.87,561,400,0
DARK_SYS_BAK_4025,.bak,3687.85,189,156,0
DARK_SYS_BAK_4026,.log,1422.16,570,506,0
DARK_SYS_BAK_4027,.bak,4365.14,483,431,0
DARK_SYS_BAK_4028,.zip,2703.62,401,341,0
DARK_SYS_BAK_4029,.bak,3060.42,338,181,0
DARK_SYS_BAK_4030,.log,2101.24,452,121,0
DARK_SYS_BAK_4031,.bak,1898.28,585,175,0
DARK_SYS_BAK_4032,.log,2551.19,333,296,0
DARK_SYS_BAK_4033,.log,2491.8,276,195,0
DARK_SYS_BAK_4034,.log,2981.26,385,261,0
DARK_SYS_BAK_4035,.log,2860.73,491,401,0
DARK_SYS_BAK_4036,.zip,2663.71,425,153,0
DARK_SYS_BAK_4037,.log,2987.83,174,162,0
DARK_SYS_BAK_4038,.log,1974.92,215,199,0
DARK_SYS_BAK_4039,.bak,1888.55,493,350,0
DARK_SYS_BAK_4040,.zip,1888.13,576,533,0
DARK_SYS_BAK_4041,.zip,1274.32,180,172,0
DARK_SYS_BAK_4042,.log,4295.74,198,191,0
DARK_SYS_BAK_4043,.zip,1676.09,565,529,0
DARK_SYS_BAK_4044,.bak,3138.88,262,174,0
DARK_SYS_BAK_4045,.zip,1131.44,307,234,0
DARK_SYS_BAK_4046,.zip,2496.8,283,238,0
DARK_SYS_BAK_4047,.zip,3226.89,568,534,0
DARK_SYS_BAK_4048,.zip,3528.51,243,201,0
DARK_SYS_BAK_4049,.zip,750.11,256,181,0
DARK_SYS_BAK_4050,.bak,4189.01,274,272,0
DARK_SYS_BAK_4051,.zip,3364.63,237,136,0
DARK_SYS_BAK_4052,.log,3224.95,215,143,0
DARK_SYS_BAK_4053,.zip,2613.16,461,384,0
DARK_SYS_BAK_4054,.bak,3691.61,292,258,0
DARK_SYS_BAK_4055,.zip,3493.14,188,136,0
DARK_SYS_BAK_4056,.zip,1344.02,252,224,0
DARK_SYS_BAK_4057,.bak,3206.79,595,322,0
DARK_SYS_BAK_4058,.bak,2613.23,170,128,0
DARK_SYS_BAK_4059,.log,3676.71,286,167,0
DARK_SYS_BAK_4060,.zip,2807.34,464,317,0
DARK_SYS_BAK_4061,.log,916.0,190,143,0
DARK_SYS_BAK_4062,.bak,2812.95,541,312,0
DARK_SYS_BAK_4063,.zip,3957.46,502,336,0
DARK_SYS_BAK_4064,.log,4283.3,293,131,0
DARK_SYS_BAK_4065,.log,2329.41,420,365,0
DARK_SYS_BAK_4066,.log,1072.2,496,379,0
DARK_SYS_BAK_4067,.log,2202.76,489,163,0
DARK_SYS_BAK_4068,.bak,1369.62,286,256,0
DARK_SYS_BAK_4069,.zip,966.33,506,413,0
DARK_SYS_BAK_4070,.zip,3585.86,417,370,0
DARK_SYS_BAK_4071,.zip,983.97,563,366,0
DARK_SYS_BAK_4072,.zip,542.26,404,221,0
DARK_SYS_BAK_4073,.log,2279.32,522,350,0
DARK_SYS_BAK_4074,.zip,3968.57,299,208,0
DARK_SYS_BAK_4075,.bak,2895.02,460,167,0
DARK_SYS_BAK_4076,.bak,4235.41,577,357,0
DARK_SYS_BAK_4077,.bak,3241.96,463,453,0
DARK_SYS_BAK_4078,.bak,1283.88,321,304,0
DARK_SYS_BAK_4079,.zip,2508.65,188,150,0
DARK_SYS_BAK_4080,.zip,4120.96,566,268,0
DARK_SYS_BAK_4081,.log,4228.91,355,354,0
DARK_SYS_BAK_4082,.bak,3867.67,279,198,0
DARK_SYS_BAK_4083,.zip,770.39,234,168,0
DARK_SYS_BAK_4084,.zip,688.78,485,476,0
DARK_SYS_BAK_4085,.bak,1764.55,592,184,0
DARK_SYS_BAK_4086,.zip,2058.33,152,145,0
DARK_SYS_BAK_4087,.zip,4180.17,409,290,0
DARK_SYS_BAK_4088,.log,1460.57,239,151,0
DARK_SYS_BAK_4089,.log,1928.05,360,239,0
DARK_SYS_BAK_4090,.log,3927.34,393,353,0
DARK_SYS_BAK_4091,.zip,3007.98,252,183,0
DARK_SYS_BAK_4092,.bak,3115.09,598,260,0
DARK_SYS_BAK_4093,.zip,578.39,433,202,0
DARK_SYS_BAK_4094,.zip,4085.8,204,199,0
DARK_SYS_BAK_4095,.bak,4165.74,164,121,0
DARK_SYS_BAK_4096,.bak,1292.92,153,123,0
DARK_SYS_BAK_4097,.bak,1467.68,185,128,0
DARK_SYS_BAK_4098,.bak,3855.69,417,129,0
DARK_SYS_BAK_4099,.log,2306.75,393,306,0
DARK_SYS_BAK_4100,.log,2344.96,395,372,0
DARK_SYS_BAK_4101,.log,4216.43,424,307,0
DARK_SYS_BAK_4102,.log,1172.64,181,176,0
DARK_SYS_BAK_4103,.log,4396.7,586,437,0
DARK_SYS_BAK_4104,.log,1504.44,469,349,0
DARK_SYS_BAK_4105,.bak,3567.1,299,245,0
DARK_SYS_BAK_4106,.bak,707.92,292,228,0
DARK_SYS_BAK_4107,.bak,1043.15,286,164,0
DARK_SYS_BAK_4108,.zip,1332.66,206,130,0
DARK_SYS_BAK_4109,.log,2060.3,230,154,0
DARK_SYS_BAK_4110,.zip,4159.88,418,371,0
DARK_SYS_BAK_4111,.bak,4430.75,383,163,0
DARK_SYS_BAK_4112,.zip,4460.75,498,439,0
DARK_SYS_BAK_4113,.bak,4263.68,411,235,0
DARK_SYS_BAK_4114,.log,1930.3,374,314,0
DARK_SYS_BAK_4115,.zip,983.04,352,183,0
DARK_SYS_BAK_4116,.log,3265.75,278,226,0
DARK_SYS_BAK_4117,.log,3054.51,509,371,0
DARK_SYS_BAK_4118,.log,725.91,550,254,0
DARK_SYS_BAK_4119,.bak,1414.61,341,121,0
DARK_SYS_BAK_4120,.zip,3596.0,165,128,0
DARK_SYS_BAK_4121,.bak,2918.07,409,261,0
DARK_SYS_BAK_4122,.bak,1520.61,202,187,0
DARK_SYS_BAK_4123,.bak,4332.52,557,292,0
DARK_SYS_BAK_4124,.bak,1996.58,468,394,0
DARK_SYS_BAK_4125,.zip,3341.33,566,301,0
DARK_SYS_BAK_4126,.zip,3284.04,417,193,0
DARK_SYS_BAK_4127,.bak,3201.51,175,174,0
DARK_SYS_BAK_4128,.bak,985.29,190,172,0
DARK_SYS_BAK_4129,.log,768.48,239,145,0
DARK_SYS_BAK_4130,.bak,3801.65,182,128,0
DARK_SYS_BAK_4131,.log,2357.36,477,174,0
DARK_SYS_BAK_4132,.log,827.15,532,209,0
DARK_SYS_BAK_4133,.log,968.82,393,274,0
DARK_SYS_BAK_4134,.bak,3439.61,374,158,0
DARK_SYS_BAK_4135,.zip,2200.93,303,258,0
DARK_SYS_BAK_4136,.log,2130.25,349,297,0
DARK_SYS_BAK_4137,.bak,3180.26,340,336,0
DARK_SYS_BAK_4138,.zip,1728.68,356,220,0
DARK_SYS_BAK_4139,.bak,2543.34,210,141,0
DARK_SYS_BAK_4140,.bak,3400.83,394,335,0
DARK_SYS_BAK_4141,.bak,2649.49,454,374,0
DARK_SYS_BAK_4142,.log,2313.32,309,205,0
DARK_SYS_BAK_4143,.bak,3318.25,278,209,0
DARK_SYS_BAK_4144,.bak,787.47,374,272,0
DARK_SYS_BAK_4145,.bak,3625.14,526,418,0
DARK_SYS_BAK_4146,.log,2403.62,376,254,0
DARK_SYS_BAK_4147,.bak,4407.92,552,308,0
DARK_SYS_BAK_4148,.zip,4048.78,562,329,0
DARK_SYS_BAK_4149,.log,1989.52,302,290,0
DARK_SYS_BAK_4150,.bak,1657.65,495,192,0
DARK_SYS_BAK_4151,.zip,3037.36,321,248,0
DARK_SYS_BAK_4152,.log,3339.69,448,139,0
DARK_SYS_BAK_4153,.bak,3763.65,480,435,0
DARK_SYS_BAK_4154,.log,1965.5,322,222,0
DARK_SYS_BAK_4155,.zip,1831.88,293,271,0
DARK_SYS_BAK_4156,.bak,1120.53,270,191,0
DARK_SYS_BAK_4157,.log,3327.16,581,367,0
DARK_SYS_BAK_4158,.zip,3226.8,228,185,0
DARK_SYS_BAK_4159,.zip,4236.1,246,154,0
DARK_SYS_BAK_4160,.log,1386.53,225,178,0
DARK_SYS_BAK_4161,.zip,4149.18,291,141,0
DARK_SYS_BAK_4162,.log,3611.34,369,263,0
DARK_SYS_BAK_4163,.bak,3839.94,536,460,0
DARK_SYS_BAK_4164,.zip,3473.79,206,180,0
DARK_SYS_BAK_4165,.zip,2522.19,422,306,0
DARK_SYS_BAK_4166,.zip,3789.26,527,513,0
DARK_SYS_BAK_4167,.log,4075.41,287,205,0
DARK_SYS_BAK_4168,.zip,4157.47,400,241,0
DARK_SYS_BAK_4169,.zip,3412.98,332,292,0
DARK_SYS_BAK_4170,.bak,1242.0,466,354,0
DARK_SYS_BAK_4171,.log,3555.99,275,164,0
DARK_SYS_BAK_4172,.bak,4029.15,206,127,0
DARK_SYS_BAK_4173,.bak,3462.85,415,386,0
DARK_SYS_BAK_4174,.zip,1125.15,526,136,0
DARK_SYS_BAK_4175,.log,2553.05,250,182,0
DARK_SYS_BAK_4176,.log,3964.43,430,131,0
DARK_SYS_BAK_4177,.zip,3918.19,476,269,0
DARK_SYS_BAK_4178,.bak,2556.17,169,150,0
DARK_SYS_BAK_4179,.bak,1111.61,519,122,0
DARK_SYS_BAK_4180,.zip,4137.18,409,394,0
DARK_SYS_BAK_4181,.bak,3852.09,401,298,0
DARK_SYS_BAK_4182,.bak,2866.21,463,240,0
DARK_SYS_BAK_4183,.log,612.19,517,361,0
DARK_SYS_BAK_4184,.bak,2039.3,458,121,0
DARK_SYS_BAK_4185,.log,3093.25,181,161,0
DARK_SYS_BAK_4186,.bak,1997.14,561,357,0
DARK_SYS_BAK_4187,.log,4206.33,188,170,0
DARK_SYS_BAK_4188,.log,2188.78,496,125,0
DARK_SYS_BAK_4189,.log,2699.52,450,248,0
DARK_SYS_BAK_4190,.zip,4194.36,287,190,0
DARK_SYS_BAK_4191,.bak,1414.13,331,128,0
DARK_SYS_BAK_4192,.zip,1285.05,290,288,0
DARK_SYS_BAK_4193,.log,3197.27,344,199,0
DARK_SYS_BAK_4194,.log,584.83,535,499,0
DARK_SYS_BAK_4195,.bak,3840.86,368,160,0
DARK_SYS_BAK_4196,.bak,2761.76,514,327,0
DARK_SYS_BAK_4197,.log,1975.32,322,192,0
DARK_SYS_BAK_4198,.log,2949.63,262,234,0
DARK_SYS_BAK_4199,.log,3942.77,517,178,0
DARK_SYS_BAK_4200,.log,3144.59,393,271,0
DARK_SYS_BAK_4201,.bak,1788.41,177,151,0
DARK_SYS_BAK_4202,.bak,4152.25,247,158,0
DARK_SYS_BAK_4203,.bak,4349.16,573,490,0
DARK_SYS_BAK_4204,.bak,3854.57,465,396,0
DARK_SYS_BAK_4205,.bak,4244.25,155,152,0
DARK_SYS_BAK_4206,.bak,1027.79,352,242,0
DARK_SYS_BAK_4207,.bak,3821.59,521,125,0
DARK_SYS_BAK_4208,.log,2552.28,583,563,0
DARK_SYS_BAK_4209,.bak,2404.7,175,140,0
DARK_SYS_BAK_4210,.bak,1013.46,551,384,0
DARK_SYS_BAK_4211,.bak,1043.43,196,161,0
DARK_SYS_BAK_4212,.zip,3843.99,322,229,0
DARK_SYS_BAK_4213,.bak,3565.35,483,248,0
DARK_SYS_BAK_4214,.bak,917.9,223,159,0
DARK_SYS_BAK_4215,.zip,1526.27,317,143,0
DARK_SYS_BAK_4216,.log,3382.47,319,271,0
DARK_SYS_BAK_4217,.log,2652.63,456,130,0
DARK_SYS_BAK_4218,.bak,1000.48,363,241,0
DARK_SYS_BAK_4219,.log,2865.07,398,120,0
DARK_SYS_BAK_4220,.log,1896.32,402,189,0
DARK_SYS_BAK_4221,.bak,3756.87,316,237,0
DARK_SYS_BAK_4222,.zip,572.13,222,195,0
DARK_SYS_BAK_4223,.bak,740.96,247,216,0
DARK_SYS_BAK_4224,.zip,915.94,514,431,0
DARK_SYS_BAK_4225,.log,1964.66,538,242,0
DARK_SYS_BAK_4226,.zip,2328.86,348,188,0
DARK_SYS_BAK_4227,.bak,2864.71,527,416,0
DARK_SYS_BAK_4228,.log,1929.16,318,263,0
DARK_SYS_BAK_4229,.bak,2795.25,292,259,0
DARK_SYS_BAK_4230,.zip,4145.56,154,147,0
DARK_SYS_BAK_4231,.bak,4083.98,523,497,0
DARK_SYS_BAK_4232,.zip,2308.87,363,303,0
DARK_SYS_BAK_4233,.log,3624.21,355,225,0
DARK_SYS_BAK_4234,.bak,3170.98,452,403,0
DARK_SYS_BAK_4235,.zip,3658.71,523,383,0
DARK_SYS_BAK_4236,.zip,1253.76,599,121,0
DARK_SYS_BAK_4237,.zip,1220.62,400,189,0
DARK_SYS_BAK_4238,.zip,1209.93,456,398,0
DARK_SYS_BAK_4239,.bak,4429.93,418,133,0
DARK_SYS_BAK_4240,.zip,3940.85,207,151,0
DARK_SYS_BAK_4241,.bak,4396.0,564,270,0
DARK_SYS_BAK_4242,.zip,2706.68,173,155,0
DARK_SYS_BAK_4243,.log,2002.0,491,371,0
DARK_SYS_BAK_4244,.zip,1520.9,505,399,0
DARK_SYS_BAK_4245,.zip,4426.27,212,129,0
DARK_SYS_BAK_4246,.zip,3469.31,598,417,0
DARK_SYS_BAK_4247,.log,2427.55,152,127,0
DARK_SYS_BAK_4248,.bak,4232.87,376,254,0
DARK_SYS_BAK_4249,.log,824.84,511,310,0
DARK_SYS_BAK_4250,.zip,3780.62,528,201,0
DARK_SYS_BAK_4251,.zip,1533.17,375,282,0
DARK_SYS_BAK_4252,.bak,1631.36,550,190,0
DARK_SYS_BAK_4253,.log,2566.86,451,450,0
DARK_SYS_BAK_4254,.zip,872.09,433,341,0
DARK_SYS_BAK_4255,.zip,2615.86,233,122,0
DARK_SYS_BAK_4256,.bak,3617.82,544,149,0
DARK_SYS_BAK_4257,.log,2444.23,377,120,0
DARK_SYS_BAK_4258,.log,3386.52,256,161,0
DARK_SYS_BAK_4259,.log,2912.26,550,243,0
DARK_SYS_BAK_4260,.log,1886.38,308,181,0
DARK_SYS_BAK_4261,.zip,704.9,594,172,0
DARK_SYS_BAK_4262,.bak,941.99,579,155,0
DARK_SYS_BAK_4263,.zip,1591.63,496,338,0
DARK_SYS_BAK_4264,.log,2357.6,218,199,0
DARK_SYS_BAK_4265,.bak,3636.88,588,371,0
DARK_SYS_BAK_4266,.bak,3226.45,372,199,0
DARK_SYS_BAK_4267,.zip,4143.72,597,395,0
DARK_SYS_BAK_4268,.bak,4159.7,331,182,0
DARK_SYS_BAK_4269,.zip,3323.52,371,313,0
DARK_SYS_BAK_4270,.zip,3549.54,589,152,0
DARK_SYS_BAK_4271,.bak,919.08,409,138,0
DARK_SYS_BAK_4272,.zip,571.82,475,387,0
DARK_SYS_BAK_4273,.bak,1867.11,418,360,0
DARK_SYS_BAK_4274,.zip,748.64,461,450,0
DARK_SYS_BAK_4275,.log,3823.54,356,356,0
DARK_SYS_BAK_4276,.zip,996.26,552,448,0
DARK_SYS_BAK_4277,.log,841.01,475,269,0
DARK_SYS_BAK_4278,.log,2797.51,569,373,0
DARK_SYS_BAK_4279,.zip,1124.82,371,204,0
DARK_SYS_BAK_4280,.zip,1690.66,476,454,0
DARK_SYS_BAK_4281,.bak,2254.89,181,125,0
DARK_SYS_BAK_4282,.bak,4346.53,305,298,0
DARK_SYS_BAK_4283,.zip,2209.66,235,139,0
DARK_SYS_BAK_4284,.zip,873.71,521,478,0
DARK_SYS_BAK_4285,.bak,2086.47,376,243,0
DARK_SYS_BAK_4286,.log,4088.43,197,144,0
DARK_SYS_BAK_4287,.log,2268.68,212,155,0
DARK_SYS_BAK_4288,.zip,3147.93,235,168,0
DARK_SYS_BAK_4289,.bak,3263.38,467,271,0
DARK_SYS_BAK_4290,.bak,2420.94,549,452,0
DARK_SYS_BAK_4291,.bak,4309.48,381,317,0
DARK_SYS_BAK_4292,.zip,2337.87,501,158,0
DARK_SYS_BAK_4293,.bak,4449.65,285,164,0
DARK_SYS_BAK_4294,.bak,3068.94,548,486,0
DARK_SYS_BAK_4295,.log,3419.39,226,169,0
DARK_SYS_BAK_4296,.log,1536.09,245,124,0
DARK_SYS_BAK_4297,.log,1179.78,341,335,0
DARK_SYS_BAK_4298,.log,769.72,517,182,0
DARK_SYS_BAK_4299,.log,2114.11,505,414,0
DARK_SYS_BAK_4300,.bak,867.84,368,326,0
DARK_SYS_BAK_4301,.log,1174.21,212,129,0
DARK_SYS_BAK_4302,.log,1784.01,257,199,0
DARK_SYS_BAK_4303,.bak,1411.68,221,155,0
DARK_SYS_BAK_4304,.bak,1553.83,221,179,0
DARK_SYS_BAK_4305,.log,1257.73,476,132,0
DARK_SYS_BAK_4306,.log,885.88,523,183,0
DARK_SYS_BAK_4307,.log,1544.44,580,434,0
DARK_SYS_BAK_4308,.zip,3568.03,335,276,0
DARK_SYS_BAK_4309,.log,979.6,250,163,0
DARK_SYS_BAK_4310,.zip,1941.34,197,181,0
DARK_SYS_BAK_4311,.log,2642.98,592,566,0
DARK_SYS_BAK_4312,.bak,3856.52,560,484,0
DARK_SYS_BAK_4313,.bak,2034.39,299,277,0
DARK_SYS_BAK_4314,.bak,853.42,575,120,0
DARK_SYS_BAK_4315,.log,3130.75,489,278,0
DARK_SYS_BAK_4316,.bak,4117.76,422,178,0
DARK_SYS_BAK_4317,.zip,2103.16,573,167,0
DARK_SYS_BAK_4318,.log,2773.08,327,129,0
DARK_SYS_BAK_4319,.log,3008.47,419,356,0
DARK_SYS_BAK_4320,.zip,2012.55,219,143,0
DARK_SYS_BAK_4321,.zip,1005.01,569,173,0
DARK_SYS_BAK_4322,.zip,1468.82,292,251,0
DARK_SYS_BAK_4323,.log,4013.02,263,233,0
DARK_SYS_BAK_4324,.log,2075.05,360,263,0
DARK_SYS_BAK_4325,.log,3627.76,158,132,0
DARK_SYS_BAK_4326,.log,643.57,457,250,0
DARK_SYS_BAK_4327,.bak,3520.92,226,202,0
DARK_SYS_BAK_4328,.log,1795.96,522,309,0
DARK_SYS_BAK_4329,.zip,1205.08,184,135,0
DARK_SYS_BAK_4330,.zip,908.63,418,152,0
DARK_SYS_BAK_4331,.bak,3845.53,485,205,0
DARK_SYS_BAK_4332,.zip,3638.54,587,149,0
DARK_SYS_BAK_4333,.zip,1135.0,594,219,0
DARK_SYS_BAK_4334,.bak,3342.68,327,244,0
DARK_SYS_BAK_4335,.bak,4036.28,580,529,0
DARK_SYS_BAK_4336,.zip,2740.02,534,379,0
DARK_SYS_BAK_4337,.bak,1081.68,597,128,0
DARK_SYS_BAK_4338,.bak,2070.11,592,568,0
DARK_SYS_BAK_4339,.zip,972.3,523,222,0
DARK_SYS_BAK_4340,.bak,3129.27,573,561,0
DARK_SYS_BAK_4341,.bak,3647.28,408,126,0
DARK_SYS_BAK_4342,.bak,4149.9,292,142,0
DARK_SYS_BAK_4343,.bak,1829.76,350,173,0
DARK_SYS_BAK_4344,.bak,4284.27,550,432,0
DARK_SYS_BAK_4345,.log,3340.79,570,376,0
DARK_SYS_BAK_4346,.bak,1485.66,402,384,0
DARK_SYS_BAK_4347,.zip,4150.04,446,379,0
DARK_SYS_BAK_4348,.log,2108.25,346,229,0
DARK_SYS_BAK_4349,.bak,1077.98,440,338,0
DARK_SYS_BAK_4350,.log,3428.72,463,311,0
DARK_SYS_BAK_4351,.zip,2226.6,167,128,0
DARK_SYS_BAK_4352,.log,2728.47,354,279,0
DARK_SYS_BAK_4353,.log,749.82,541,387,0
DARK_SYS_BAK_4354,.zip,1830.15,595,255,0
DARK_SYS_BAK_4355,.bak,1381.37,483,441,0
DARK_SYS_BAK_4356,.zip,3427.14,511,183,0
DARK_SYS_BAK_4357,.zip,725.34,291,208,0
DARK_SYS_BAK_4358,.log,884.21,450,443,0
DARK_SYS_BAK_4359,.bak,4076.39,503,497,0
DARK_SYS_BAK_4360,.bak,2495.49,468,285,0
DARK_SYS_BAK_4361,.bak,2928.09,576,278,0
DARK_SYS_BAK_4362,.zip,3152.99,253,217,0
DARK_SYS_BAK_4363,.log,4387.24,432,329,0
DARK_SYS_BAK_4364,.log,1637.06,555,325,0
DARK_SYS_BAK_4365,.log,2672.82,291,246,0
DARK_SYS_BAK_4366,.zip,3476.0,487,137,0
DARK_SYS_BAK_4367,.zip,635.12,587,530,0
DARK_SYS_BAK_4368,.bak,1266.78,313,202,0
DARK_SYS_BAK_4369,.bak,3988.63,415,202,0
DARK_SYS_BAK_4370,.zip,2005.75,165,160,0
DARK_SYS_BAK_4371,.zip,1507.31,151,150,0
DARK_SYS_BAK_4372,.log,708.55,211,172,0
DARK_SYS_BAK_4373,.log,4155.07,550,342,0
DARK_SYS_BAK_4374,.zip,3554.62,412,412,0
DARK_SYS_BAK_4375,.zip,3638.3,386,153,0
DARK_SYS_BAK_4376,.zip,4400.16,340,207,0
DARK_SYS_BAK_4377,.log,4384.82,574,367,0
DARK_SYS_BAK_4378,.zip,929.02,285,247,0
DARK_SYS_BAK_4379,.zip,2333.06,172,164,0
DARK_SYS_BAK_4380,.log,1635.32,485,291,0
DARK_SYS_BAK_4381,.bak,3185.7,348,265,0
DARK_SYS_BAK_4382,.zip,634.42,326,243,0
DARK_SYS_BAK_4383,.zip,3816.27,372,225,0
DARK_SYS_BAK_4384,.log,3228.42,183,153,0
DARK_SYS_BAK_4385,.log,4451.08,346,290,0
DARK_SYS_BAK_4386,.log,2693.46,542,328,0
DARK_SYS_BAK_4387,.log,3028.55,464,410,0
DARK_SYS_BAK_4388,.log,3545.35,432,205,0
DARK_SYS_BAK_4389,.bak,2795.07,472,319,0
DARK_SYS_BAK_4390,.zip,2516.66,245,231,0
DARK_SYS_BAK_4391,.zip,3993.63,535,227,0
DARK_SYS_BAK_4392,.log,2530.21,352,284,0
DARK_SYS_BAK_4393,.bak,4496.67,188,163,0
DARK_SYS_BAK_4394,.zip,1230.92,569,212,0
DARK_SYS_BAK_4395,.bak,2171.42,217,192,0
DARK_SYS_BAK_4396,.zip,3325.82,365,188,0
DARK_SYS_BAK_4397,.bak,2614.23,244,151,0
DARK_SYS_BAK_4398,.log,3215.07,378,158,0
DARK_SYS_BAK_4399,.zip,1717.0,184,179,0
DARK_SYS_BAK_4400,.zip,2477.35,243,203,0
DARK_SYS_BAK_4401,.log,3488.45,352,130,0
DARK_SYS_BAK_4402,.log,695.04,475,322,0
DARK_SYS_BAK_4403,.zip,4215.36,536,528,0
DARK_SYS_BAK_4404,.zip,1510.74,349,308,0
DARK_SYS_BAK_4405,.log,1538.35,431,385,0
DARK_SYS_BAK_4406,.bak,868.02,530,278,0
DARK_SYS_BAK_4407,.bak,579.38,296,170,0
DARK_SYS_BAK_4408,.log,2024.28,305,185,0
DARK_SYS_BAK_4409,.zip,604.02,484,281,0
DARK_SYS_BAK_4410,.bak,1009.26,361,121,0
DARK_SYS_BAK_4411,.log,3706.3,416,329,0
DARK_SYS_BAK_4412,.bak,3669.43,438,276,0
DARK_SYS_BAK_4413,.zip,4347.87,199,187,0
DARK_SYS_BAK_4414,.log,905.59,191,167,0
DARK_SYS_BAK_4415,.bak,2927.23,178,123,0
DARK_SYS_BAK_4416,.bak,862.03,437,409,0
DARK_SYS_BAK_4417,.bak,4173.32,423,268,0
DARK_SYS_BAK_4418,.log,1672.85,530,412,0
DARK_SYS_BAK_4419,.zip,1078.13,495,257,0
DARK_SYS_BAK_4420,.zip,2010.3,438,221,0
DARK_SYS_BAK_4421,.zip,2427.48,542,535,0
DARK_SYS_BAK_4422,.bak,2863.6,342,203,0
DARK_SYS_BAK_4423,.bak,2172.5,455,446,0
DARK_SYS_BAK_4424,.bak,3215.33,192,158,0
DARK_SYS_BAK_4425,.bak,2324.43,509,247,0
